serial_no,frame_no,timestamp,object_class,class_id,track_id,confidence,x1,y1,x2,y2
2159,1323,44.1,cup,41,345,0.7637,687.71,966.05,820.34,1125.11
2160,1323,44.1,cup,41,344,0.623,903.17,917.24,1093.25,1152.55
2161,1324,44.133,cup,41,345,0.7434,687.92,965.89,820.41,1124.78
2162,1324,44.133,cup,41,344,0.589,902.89,916.16,1093.28,1152.04
2163,1325,44.167,cup,41,345,0.7249,688.01,965.73,820.55,1124.69
2164,1325,44.167,cup,41,344,0.5256,902.81,916.18,1092.79,1151.78
2165,1326,44.2,cup,41,345,0.718,687.11,964.63,820.39,1124.73
2166,1326,44.2,cup,41,344,0.4095,902.0,915.55,1092.13,1151.88
2167,1327,44.233,cup,41,345,0.7355,685.8,964.5,819.18,1124.89
2168,1327,44.233,cup,41,344,0.5695,900.43,916.25,1090.59,1152.76
2169,1328,44.267,cup,41,345,0.7089,684.32,964.97,817.42,1125.03
2170,1328,44.267,cup,41,344,0.6042,898.98,916.34,1088.5,1152.51
2171,1329,44.3,cup,41,345,0.7361,682.33,964.72,815.85,1125.38
2172,1329,44.3,cup,41,344,0.6329,897.29,916.04,1087.16,1153.11
2173,1330,44.333,cup,41,345,0.7558,681.06,964.84,814.52,1125.42
2174,1330,44.333,cup,41,344,0.5516,896.46,916.85,1085.1,1152.66
2175,1331,44.367,cup,41,345,0.6077,679.6,964.78,813.56,1125.87
2176,1331,44.367,cup,41,344,0.5339,895.13,917.2,1082.72,1152.01
2177,1332,44.4,cup,41,345,0.6886,677.75,963.2,812.49,1125.51
2178,1332,44.4,cup,41,344,0.5654,894.03,917.14,1081.08,1151.46
2179,1333,44.433,cup,41,345,0.7078,677.01,964.0,811.09,1125.59
2180,1333,44.433,cup,41,344,0.5703,893.96,917.26,1080.2,1151.07
2181,1334,44.467,cup,41,345,0.7542,676.14,963.87,810.28,1125.68
2182,1334,44.467,cup,41,344,0.6099,892.37,916.2,1078.83,1150.63
2183,1335,44.5,cup,41,345,0.7041,675.53,964.38,808.9,1125.36
2184,1335,44.5,cup,41,344,0.6226,891.35,916.27,1077.61,1150.83
2185,1336,44.533,cup,41,345,0.7777,674.15,965.13,807.91,1126.6
2186,1336,44.533,cup,41,344,0.6058,890.61,916.22,1076.4,1150.47
2187,1337,44.567,cup,41,345,0.794,673.72,966.58,806.27,1126.47
2188,1337,44.567,cup,41,344,0.6575,889.16,915.47,1075.32,1150.52
2189,1338,44.6,cup,41,345,0.7206,672.74,966.78,805.17,1126.5
2190,1338,44.6,cup,41,344,0.6125,887.63,915.68,1073.45,1150.44
2191,1339,44.633,cup,41,345,0.7466,671.61,968.01,803.74,1127.13
2192,1339,44.633,cup,41,344,0.5938,886.26,916.27,1071.66,1150.89
2193,1340,44.667,cup,41,345,0.7797,669.67,968.38,801.81,1127.36
2194,1340,44.667,cup,41,344,0.6181,885.25,916.33,1070.24,1150.65
2195,1341,44.7,cup,41,345,0.7817,667.56,969.13,800.12,1128.3
2196,1341,44.7,cup,41,344,0.6238,883.58,916.02,1068.4,1150.5
2197,1342,44.733,cup,41,345,0.7122,665.8,970.86,797.8,1128.93
2198,1342,44.733,cup,41,344,0.5885,880.71,916.59,1064.55,1150.45
2199,1343,44.767,cup,41,345,0.7324,660.71,973.12,792.58,1130.6
2200,1343,44.767,cup,41,344,0.6537,874.99,917.45,1058.84,1151.72
2201,1344,44.8,cup,41,345,0.4477,652.08,978.01,784.47,1135.39
2202,1344,44.8,cup,41,344,0.497,865.66,918.11,1049.9,1153.9
2203,1345,44.833,cup,41,345,0.4764,637.93,984.44,771.55,1142.18
2204,1346,44.867,cup,41,345,0.5365,617.22,995.25,752.37,1153.41
2205,1346,44.867,cup,41,344,0.4222,832.69,924.62,1013.99,1158.22
2206,1347,44.9,cup,41,345,0.4983,588.78,1011.78,725.95,1169.92
2207,1357,45.233,oven,69,358,0.4864,394.63,800.97,1056.12,1407.08
2208,1358,45.267,oven,69,358,0.6653,328.01,790.36,1002.09,1407.8
2209,1359,45.3,oven,69,358,0.4522,278.23,799.34,942.63,1406.73
2210,1360,45.333,oven,69,358,0.6262,231.2,812.27,883.95,1407.27
2211,1361,45.367,oven,69,358,0.6737,187.88,821.5,832.65,1407.04
2212,1362,45.4,oven,69,358,0.7422,154.58,827.41,794.42,1405.77
2213,1363,45.433,oven,69,358,0.67,119.69,839.69,749.87,1405.4
2214,1364,45.467,suitcase,28,358,0.4796,84.06,856.87,703.78,1406.91
2215,1366,45.533,oven,69,358,0.5245,32.75,896.42,615.48,1407.66
2216,1370,45.667,sink,71,360,0.5541,1043.22,826.07,1265.07,949.41
2217,1371,45.7,sink,71,360,0.5732,998.38,821.16,1222.19,945.56
2218,1372,45.733,sink,71,360,0.6458,948.46,816.95,1172.8,941.56
2219,1373,45.767,sink,71,360,0.6647,894.59,807.92,1127.36,937.34
2220,1374,45.8,sink,71,360,0.6388,842.53,797.61,1079.44,929.5
2221,1379,45.967,sink,71,360,0.436,610.31,775.66,869.95,921.32
2222,1380,46.0,sink,71,360,0.3966,571.88,773.31,839.29,924.79
2223,1382,46.067,microwave,68,374,0.6391,1082.94,654.25,1406.32,926.46
2224,1383,46.1,microwave,68,374,0.392,1078.1,664.36,1379.79,917.77
2225,1384,46.133,microwave,68,374,0.4927,1056.06,661.67,1341.4,900.25
2226,1385,46.167,microwave,68,374,0.4708,1013.7,645.45,1295.23,879.57
2227,1386,46.2,microwave,68,374,0.4981,962.18,626.07,1245.61,860.76
2228,1387,46.233,microwave,68,374,0.5402,901.15,585.42,1212.61,843.95
2229,1388,46.267,microwave,68,374,0.6764,855.06,567.32,1170.63,829.94
2230,1389,46.3,microwave,68,374,0.4114,818.61,561.78,1130.23,821.24
2231,1390,46.333,microwave,68,374,0.6319,798.36,555.51,1107.82,810.22
2232,1391,46.367,microwave,68,374,0.482,755.98,549.24,1056.87,796.78
2233,1392,46.4,microwave,68,374,0.4704,750.51,569.34,1021.58,785.96
2234,1393,46.433,microwave,68,374,0.4795,705.83,552.14,989.27,779.19
2235,1394,46.467,microwave,68,374,0.5431,716.03,579.44,967.71,773.95
2236,1395,46.5,microwave,68,374,0.5747,694.16,556.48,980.02,775.6
2237,1396,46.533,microwave,68,374,0.5138,686.63,548.71,983.76,774.98
2238,1397,46.567,microwave,68,374,0.4237,700.45,579.05,956.83,771.69
2239,1398,46.6,microwave,68,374,0.4797,720.41,558.26,1005.98,770.76
2240,1399,46.633,microwave,68,374,0.5077,743.65,553.55,1037.21,770.87
2241,1400,46.667,microwave,68,374,0.5817,782.98,552.87,1081.29,770.81
2242,1401,46.7,microwave,68,374,0.5221,823.16,549.47,1131.42,772.21
2243,1402,46.733,microwave,68,374,0.3994,864.06,576.75,1138.72,772.73
2244,1403,46.767,microwave,68,374,0.6078,873.94,552.89,1179.84,773.09
2245,1404,46.8,microwave,68,374,0.7005,895.42,543.59,1214.58,774.13
2246,1405,46.833,microwave,68,374,0.6874,916.63,538.22,1242.27,774.36
